text,label
biz fransiz kaldik otele giriş  teydi ama telefon actık  de gelın bıleklıklerınızı takalım ıslem yapalım yemek yersınız gezersınız dedıler bulamama ihtımalınden dolayı da erken cıktık  ye yakın ordaydık  gece bıle bekledık :d neyse taktık bıleklıklerı cevreyı inanılmaz beğendik cok iyi tercih yapmısız dedik daha sonra lobıye donduk ki saat    acentemizin dekontu yatırmadığı için otele giriş yapamayacağımız söylendi çılgına döndüm acenteyi yüzlerce kez arayıp ciddiye alınmayı en azından hızlı olmalarını bekledım kavga ettım en bastan tatilim berbattı otelin böyle bişeye izin vermesi ve dekontu bekleyin deyip uzaklasması komıktı sızın anlasmanız var bu acenteyle sızde arayıp bır yardımcı olsanız dedık ama sonunda resepsıyondaki arkadas dayanamayıp aradı acentede bızle dalga gecer gıbı dakıkalarca telde beklettı  bizden öncede aynı acenteyle gelen bir aileyi gördük bizi duyan sizede mi aynısı oldu deyıp anlatmaya basladı onlar  da gırebılmıs yıne sanslıydık ki biz  te girdik ardından ozellıkle  kat fobimiz oldugunu belırttık hem otele hem acenteye  kat verıldı ve daha sonra degıstırılır denıldı oda vardı zorla catı katına tasındık odalar boğucuydu ve havalandırmadan gelen ses bizi rahatsız etti odadaki eksiklikler cok fazlaydı telefon bozuktu banyodaki tel çalışıyordu ama sadece dışardan aranıyordu sureklı resepsıyona yurumek zorunda kaldım buzdolabı yoktu once bunu bıldırdım telefonuysa duzeltmedıler buzdolabı gece geldi odada makyaj masası var ama sandalyesı yoktu sivrisinekler bezdirdi ilk gece uyuyamadık havlularla sivrisinek avladık ve haliyle kullanamadık daha sonra havluları son gün gidip söylediğimde değiştirdiler  ilk havlu degısmemiş dedıgımde bazı lekeler cıkmıyor oyle sanmıssınızdır dedıler sonra sınek ölüleriyle karşılaştılar yataklar çok rahatsızdı yastıklar sertti yemeklerde ise tatlılar çok şekerliydi gördüğüm kadarıyla hep tabaklara alınıp çöpe gitti tüm tatil tavuk nugget yedim çünkü etler ve köfteler felaketti ilk gün balık vardı beğendim daha sonra balığa guvenıp yedım iğrençti aşçıya ilettik bunları lutfen resepsıyona bıldırın bızı dıkkate almıyorlar zaten bu balıklar yenmez dedi inanamadık salatalar günlük değildi  içecekler kontrol edilmiyor sütlü kahve aldım sanıyordum bı içtim garip gidip verdim hemen çöpe atıldı çünkü makınelerde böyle sorunlar hep oluyor içerseniz yandınız mide bulantısından uyuyamazsınız  garsonlarla hep sorun yaşadık bikiniyle girmek yasak dediler her gün giyinip duş aldık öğle yemeklerinde sonra baktım önümde kadın çocuğunun ıslak mayosunu önümüzde çıkarıp sandalyeme astı fransızlar her zaman o kadar agresif ve haklı çıkıyorlar ki hemen garsonu çağırdık bize heralde orayı yemek için ayırmak istediler dedi ve mayoya el sürmedi uyarmadı bile ben alıp sandalyeyı kenara koydum kadın istifini bile bozmadı çünkü böyle davranılıyor onlara ben mayoyla giremem ama onlar üstsüz barda oturabılır cok komıktı   havlu şezlong ve minder yarışı her sabah devam etti babamı de kaldırıp havlu serdirdim animasyonlar çok zayıf hep aynı şeyler discoda bile aynı danslar animasyon zaten küçücük izbe bir yer merdivenlerini görünce burda köpek durmaz kesin açmıyorlar discoyu demiştim yanılmışım  internet lobide var ama onu bile yarım saat uğraşla açtırdık otelin nerdeyse tamamı fransızlardan oluşuyor ülkemizi sevmiyorlar ve önümüzde nerdeyse küfrediyorlar ama buna laf söyleyen bir otel çalışanına müdürü bir daha yapma diyor onlara muntazam ilgi var herkes fransızca konuşmaya çalışıyor ilk gün Türk misafırler gorunce bırbırımıze sarılıp öptüler :d otelde duyuru pano hep fransızca arada Türkçe duyuru oluyor  bir gün fransız bayrağı renklerinde bir elbise giydim garson ve animatörler tabaklarımı taşımak ve benle ilgilenmek için sıraya girdi sonra ben Türküm lütfen Türkçe konuşun burası Türkiye dedim hepsi döndü gitti  tek memnuniyetimiz animatör buse kızımız bizimle muhabbet edip ilgi gösterdi teşekkür ediyoruz ona  müdürü de garsonu da bahçıvanı da aynı hepsi kaba ve ilgisiz gidipte görenler beni anlar sessiz kalmayın ve bılgılendırın ben bu kadar uzun yorum bulamamıstım çok pişman oldum en azından gidecekler bunları kabullenıp gitsinler,Negative
"hepsiburada fiyatları her zaman daha uygun oluyor. ürün gayet kaliteli, olumsuz bir deneyimimiz olmadı. gelen ürün yeni üretimdi, teşekkürler hb.",Positive
Ressam imzası taşıyan duvar resimleri ile süslenmiştir .,Notr
İkiz oğulları ve bir kızı vardır .,Notr
" Tvdeki skeçler bile daha iyiydi, tamamiyle hayal kırıklığı yarattı kesinlikle gitmeyin gerçekten paranıza yazık olur.. ",Negative
 Spielberg kariyerinin en kötü filmini yapmış. Bence çok kötü bir film... Bilim kurgudan çok duygusal olmuş... Dram sevenler :) tavsiye ederim.... ,Negative
" Filmde akıp giden senaryo yok. durağan, sıkıcı bir şekilde ilerliyor film. açıkcası film ilk başladığında bile kötü bir film izlenimi veriyor. bunu anlamıştım. sıkıcı, merak uyandırmayan ilerleyişi ve konudaki saçmalıklara rağmen bu puan filme çok. gerçekten yavan bir film. dünyalar savaşı tadında bişi bekliyodum ama dünyalar savaşı gerçekten süper bir film ve bu film onun yanından bile geçemez hem konu-senaryo olarak hemde görsel öğeler olarak. 10 üzerinden 4 ",Negative
ürünün negatif yanı şebeke sorununun olması sürekli şebekenin kopması ve 4.5g nin çalışmaması umarım mağduriyetim giderilir ,Negative
24 saat içinde ürünümü teslim aldım.,Positive
 Bu kadar muhteşem kendini kanıtlamış bir filme zzz yorumları yapılmasına inanamıyorum ... ,Positive
ürünüm yeni elime geçti daha önce kullandığım ucuz modellere verdiğim ucuz paraların ne kadar ucuz olduğunu anladım bireysel kullanım alanlarında  olmazsa olmaz bir ürün bütün şiddetimle tavsiye ediyorum satıcı ve tedarikçilere teşekkür ederim,Positive
iğrenç ekimde balayina gidecek arkadaşa tekrar yaziyorum berbat yaninda iyi kalir anlatmak için sakin gitmeyin balayina gelen bir çift vardi            tarihleri arasinda kiz lobideçikiş yapabilmek için yalvariyordu ayri ayri  grup arkadaşariyla geldikleri için çikiş yapamadilar size net söylüyorum nolur gideceğinize pişman olacaksiniz bende geçen sene ekim ayinda evlenip balayina çiktim side sueno otelde kaldim muhteşemdi personel tecrübeli ve ilgili zengin yemek menüsü ve otel   yildiz üzeri mutluluklar iyi tatiller,Negative
"Zavallı mahluk, beyinsiz seni geber",Negative
Güç tutkusu onu ne pahasına olursa olsun en üste çıkmaya itti .,Notr
şimdiden kabusgeçen sen tatile gidemedim erken rezervazyon yaptırdım  aydır tatil zamanını bekliyorum ama şu yorumları okuduktan sonra hevesim isteğim giti başka bi otelmi baksak dedim eşime napcamı bilmiyorum ama gitmeden huzurum kaçtı,Negative
 gewrcekten de en guzel romantık komedı fılımlerınden bırı bu fılm. Oyle klasık amerikan kız erkek iliskisi değil bu film. Çok daha eglenceli ve sacma sapan raslantılardan daha çok oyuncuların filme komedi unsurlarını katmasına gülebileceğiniz bir film. Yani sıradanlıktan uzak. Kesinlikle izlenmeli... ,Positive
"i̇yiki buradan almışım. çok şık, sağlam ve fiyatına göre süper bir ürün. tavsiye ederim",Positive
" Yorumuma bir iki şey daha eklemek istiyorum.Deniz’in annesinin oyunculuğu gerçekten kötüydü,iyi ki rolü kısa tutulmuş.Film güzel ama tüm yorumları peşpeşe okuyan birisi yılın başyapıtıyla karşılaşacağını filan düşünüyor.Bizim bu filmi bu kadar çok beğenmemizin sebebi,bu tip Türk filmlerinin az yapılıyor olması ve hatta vizyona girmiş bir Türk filmi duyduğumuzda aklımıza hemen,daha önce çekilmiş ve gişe yapmış sözde komedi filmlerinin gelmesi.Yani bu film aslında bir son nokta değil , bir başlangıç olmalı.Her Türk filmi en az bu seviyede olmalı (çünkü içinde bizim kültürümüzden olmayan hiçbirşey yok)ve daha üstünde ne yapılmalı diye düşünülmeli. ",Positive
"Albümün ilk video klibi albüm ile aynı ismi taşıyan ""Koku"" şarkısına geldi .",Notr
" bakış açısı olarak hani her zaman bi mail atılırya bizlere , Atatürk olmasaydı neler olurdu diye; işte film bize onu anlatıyor ama çok saçma sapan bi kurguyla anlatıyor. Filmde gerçekten çok ince detaylar vardı ancak neticede bu film ve bi yönden de film olarak değerlindirmeliyiz ve benim görüşüm berbat bir film !!! kesinlikle berbat ne Ata Demirere yakışmış ne de verdiğimiz paraya. Yanlış kurgu,ben yönetmen yada sanat adamı değilim ancak ben bile daha iyi kurgulayabilirdim. 1/10 ",Negative
Boy ulusları arasında ve neredeyse tüm göçebe kültürlerde görülür .,Notr
Grup bu albümde müzikal olarak daha kompleks yapılara yönelmiştir .,Notr
 yani nikki karakteri çok kasinti olmus role girememis...ashton kutcher yapamamis bu rolü ,Negative
 Hayatimda izledigim en kotu filmler arasinda yerini almistir. Verdigim zamana ve paraya uzuldum. ,Negative
Einstein ve genel görelilik teorisini dünyaca ünlü yaptı .,Notr
beko nun ürünlerini evimizdede kullanıyoruz oldukça memnunuz.gerçekten çaycısıda oldukça kaliteli almak isteyenler çekinmeden alabilirler.oldukça memnun kalacaklardır.hepsi buradanın ürünleri bizi zaten hiç mahçup etmedi inşallah bundan sonrada mahçup etmez.,Positive
Yerli Esperanto dilini konuşuyordu .,Notr
fiyatına göre alınır .. aman aman bi beklentiniz yoksa hoşunuza gider denemekte fayda var ..faydalı bir ürün,Negative
" film öncelikle çok sürükleyici...bir sanie bile ssıkıldığımı veya artık bitsin dediğimi hatırlamıorum ki yaklaşık 2,30 saatlik bir film... film 2003 te en iyi film,en iyi yönetmen ve en iyi uyarlama senaryo dallarında akademi ve altın küre adaylığı kazanmış...en iyi erkek oyuncu ve yardımcı erkek oyuncu dallarında bu ödülleri almıştı... clint eastwood un mükemmel bir yönetimi var...gerçekten çok çok iyi bir yönetim sergilemiş usta...yakaladığı açılar,kullandığı müzikler ve oyuncularına tanıdığı rahatlık gerçekten usta işi... film ayrıca çok iyi bir uyarlamaya ve müthiş bir kurguya sahip...her olayın bir anlamı var ve bunları filmin sonunda öğreniyoruz...sondan bahsetmişken çoğu film yerine tipik bir sonla bitmior film,adeta gerçek yaşam aktarılmış gibiydi...adamın haksız yere öldürülüşünden sonra hepimiz ah keşke ölmeseydi demişizdir... oyunculuk ise olağaüstü...sean penn,tim robbins ve kevin bacon un performansları çok çok iyi...sean penn:bu filmle oscar almıştı zaten ve oscarı sonuna kadar hak eden müthiş bir perfomans sergilemiş...kızının öldüğünü öğrendiği sahnede oyunculuk bu dedim...tim robbins:zaten mükemmel bir oyuncu ve oda bu perfomansıyla oscar almıştı...belkide sean penn den bile daha iyi bir performasn sergilmiş...kevin bacon:hakkını yememk lazım...penn ve robbins kadar iyi... genel olarak...müthiş bir kurgu,ince senaryo,mükemmel yönetim ve harika oyunculuk ile izlediğim en iyi filmlerden......kesinlikle izlemenizi önenririm bu filmi...10/10 ",Positive
ürün gerçekten çok güzel kalın ve sıcacık tutuyor microfiberler gibi de değil sıcacık kışın tam gidecek yorgan bu kaçırmayın hemende geldi zaten.,Positive
oldukça kullanışlı ve kaliteli bi ürün kesinlikle tavsiye ediyorum ,Positive
Ağzı her daim bozuk ,Negative
"tasarımı 950 xlye göre daha iyi ve benim gibi büyük ekran devmeyenler için ideal. fiyatı yüksek gelmiş olabilir ama internetten balarsanız çok fena teknik özellikleri var. i̇ris tarayıcısı , hızlı şarj , 200 gbye kadar sd kar desteği...",Positive
"fiyatından dolayı ve başka hiç bir sitede ürünle ilgili bilgi bulamadığımdan şüphem vardı bir de 5 gün içinde kargolanir denmesi alman için tereddüt etmeme neden oldu... i̇yiki almışım ev için profesyonele en yakın ve en uygun fiyatlı makine, kaliteli malzemeden yapılmış, kullanması çok basit..",Positive
Lebron James mükemmel bir Chicago serisini geride bırakmıştı .,Notr
"Bazı pc ler i7,i5,i3 başlığı altında satılıyor ve oyun amacli alanlar kötü duruma düşüyor. İşlemcisinde i5 yazmasına karşın ekran kartı işlemci tarafından kötü bir performans veriyor. islemciside o serinin belkide ilk çıkan işlemcisi ve bu işlemci şu an tam 8-7 yaşlarında. Ama iş için kullanilacaksa alın.",Negative
"normal bebek bezi işte, bedeni bulamadığım için internetten aldım",Positive
ürün 1 gunde elime ulaştı ( yurt içi kargo olmasına rağmen !! ) bundan dolayı tedarikçi firmaya çok tesekkurler. ürün sorun çalışıyor... emsallerine göre en iyi tercih..,Positive
" Böyle bir Harry Potter için 6 film beklememiz gerekirdi. 2 Part ne kadar para için yapıldı dense de, film içn alınmış en güzel karar. kitap o kadar dolu ki, en ufak ayrıntının bile atlanmaması gerekiyor. böyle yapınca da karşımıza yaklaşık 5 saatlik bir film çıkacak. Part 2yi daha çok merakla bekliyoruz artık, güzel bir finalle Harry Potterı sinemada da sonlandıracağız. ",Positive
kirli kotuu berbattbır yıl boyunca calıstık dıdındık bu otelı bıze çok övdüler ama berbat otesı yemekler fena deıl zaten tek artısı da bu ama kaşıklar catallar sadece sılınıp gecılmıs mılletın agzına gıren kasık sızınde agzınıza gırıyor yıkanmamıs odalar kırlı yataklar havlular degısmıyor kum dolu odamız sahılı denızı kotu personel lakayt bısey soyluyorsunuz cıvık cıvık esprıler yapılıyor otelın suyu ıclmıyor leş gıbı sureklı suya para oduyoruz kantını zengın ettık  meyvesuları bıldıgınız tang meyvesuları hıc ızgara cıkmıo yemeklerde balık hıc cıkmıor ayrıca otel ıt kopuk dolu sabaha kdr kahkahalarla sohbet edıyorlar uyku uyuyamıyoruz ve kımse bu adamları uyarmıyor sakın ola kı aılenızle buraya gelmeyın eşim her an bırıyle kavga edıcek dıye aklım cıkıyor resmen ıt kopuk kaynıyor kesınlıkle aıle otelı deıl yataklar eskı pusku artık mahvolmus vazıyette daha ne anlatabılırım bılmıyorum o kdr şey varkı ve bu bu otelde konaklayanların yuzde  ının gorusu bız dustuk bu tuzaga sız dusmeyın ıyı tatıller,Negative
Zaten köy küçük bir tepenin üzerinde kuruludur .,Notr
sorunsuz alışveriş oldu teşekkür ederim,Positive
Kesinlikle çok başarılı değil,Negative
Tapınaklar çok çeşitli olabildiği gibi dinden dine büyük farklılıklar gösterir .,Notr
Ana etkinlik maçında Goldberg ve Brock Lesnar yüzleşti .,Notr
"elime dandik bir şey geçecek sandım. yanılmışım. titreşimi çok güçlü. gerçi made in p.r.c (çin) yazıyor, bilmem uzun vadede elimde kalır mı ama hor kullanmazsanız bir şey olmaz gibi duruyor. 5 günde ulaştı elime... masajı yarım saatten fazla sürdürmemenizde fayda var; ısınıyor. sırtınızın orta bölgelerine yapmak için bir asistana ihtiyaç duyacaksınız, oraya kadar ulaşmıyor çünkü sapı kısa :) onun haricinde her bölgeye kendiniz yapabiliyorsunuz. tavsiye ederim. pişman değilim aldığıma.",Positive
Bunun sonucunda Neville diskalifiye oldu ve Aries kazandı .,Notr
"Ara yüzü çok yavas.
Tp link modeme göre down hızı düşük.",Negative
Kayseri Yüksek İslam Enstitüsü mezunudur .,Notr
Çözülmesi için gereken zaman hakkında normlar elde etmek istiyoruz .,Notr
 film çok kötü. özellikle öss’yi o kadar hafife almış ki. Zaman kaybı; zeki olmayan bikinili kızları göstermekten başka hiçbir işe yaramıyor. kaliteli bir gençlik filmide değil. hiç tavsiye etmiyorum(1/10) ,Negative
" filmin geçtiği mekan, alıştığımızdan farklı. ki değişiklik hoş olmuş. film, eğitimsiz insalanları aşşağılamaktansa, direk olarak insan doğasını eleştiriyor. eleştirmekten de öteye gidip yerden yere vuruyor. özellikle de kendi dinamiğini oluşturmuş, ufak sosyal toplulukların kendi değer yargılarına ve keyiflerine göre davranmaları da işlenmiş...muthi$ti dedirten,insan hayvaninin tum pisliklerin tek sorumlusu oldugunukafaya darbeli matkap ekisiyle kaziyan,tekrar tekrar izlenilesi trier filmi... ",Positive
